Station_Id_C Year Mon Day Hour PRS PRS_Sea PRS_Max PRS_Min WIN_S_Max WIN_S_Inst_Max WIN_D_INST_Max WIN_D_Avg_2mi WIN_S_Avg_2mi WIN_D_S_Max TEM TEM_Max TEM_Min RHU RHU_Min PRE_3h
58463 2025 3 6 18 1030.6000 1031.1000 1031.1000 1030.6000 1.6000 2.9000 19 4 0.9000 21 3.6000 5.1000 3.6000 81 75 0.0000 
58463 2025 3 6 21 1029.9000 1030.4000 1029.9000 1029.6000 1.1000 2.3000 339 335 0.5000 346 1.3000 2.0000 1.2000 92 91 0.0000 
58463 2025 3 7 0 1030.5000 1031.0000 1030.6000 1030.2000 1.2000 1.8000 218 228 0.7000 218 4.8000 4.8000 2.8000 88 88 0.0000 
58463 2025 3 7 3 1029.0000 1029.5000 1029.8000 1028.9000 3.5000 5.1000 106 71 1.4000 105 9.2000 9.4000 7.9000 45 45 0.0000 
58463 2025 3 7 6 1026.5000 1027.0000 1026.6000 1026.1000 3.2000 5.1000 150 165 3.3000 157 9.2000 10.2000 9.2000 51 45 0.0000 
58463 2025 3 7 9 1025.6000 1026.1000 1026.3000 1025.6000 2.3000 3.8000 153 164 2.1000 167 8.7000 8.7000 8.4000 55 54 0.0000 
58463 2025 3 7 12 1026.4000 1026.9000 1026.4000 1026.0000 1.6000 3.4000 144 113 0.5000 142 5.6000 7.3000 5.6000 71 61 0.0000 
58463 2025 3 7 15 1026.3000 1026.8000 1026.6000 1026.2000 0.9000 1.5000 39 39 1.2000 41 2.1000 2.7000 2.0000 90 87 0.0000 
58463 2025 3 7 18 1025.6000 1026.1000 1025.9000 1025.6000 0.2000 0.4000 54 999017 0.0000 999017 0.6000 1.0000 0.6000 95 94 0.0000 
58463 2025 3 7 21 1025.7000 1026.2000 1025.7000 1025.2000 0.5000 0.8000 340 999017 0.0000 350 0.0000 0.3000 -0.2000 96 96 0.0000 
58463 2025 3 8 0 1026.9000 1027.4000 1026.9000 1026.3000 0.7000 1.3000 104 101 1.0000 109 5.3000 5.3000 0.5000 97 97 0.0000 
58463 2025 3 8 3 1027.6000 1028.1000 1027.8000 1027.6000 2.3000 4.0000 244 195 1.2000 252 10.8000 11.1000 9.7000 46 46 0.0000 
58463 2025 3 8 6 1025.7000 1026.2000 1026.2000 1025.7000 2.2000 4.3000 31 59 1.6000 47 13.2000 13.4000 12.7000 37 35 0.0000 
58463 2025 3 8 9 1026.0000 1026.5000 1026.0000 1025.3000 4.1000 6.0000 138 156 3.2000 143 9.8000 11.9000 9.8000 62 56 0.0000 
58463 2025 3 8 12 1027.6000 1028.1000 1027.6000 1026.8000 3.0000 5.1000 73 78 2.9000 77 6.9000 7.8000 6.9000 67 56 0.0000 
58463 2025 3 8 15 1028.6000 1029.1000 1028.7000 1028.2000 1.3000 2.2000 68 109 0.4000 62 3.6000 5.4000 3.6000 85 78 0.0000 
58463 2025 3 8 18 1028.5000 1029.0000 1028.8000 1028.5000 0.8000 0.7000 81 999017 0.1000 60 3.2000 3.6000 2.9000 94 92 0.0000 
58463 2025 3 8 21 1028.3000 1028.8000 1028.3000 1027.9000 1.7000 3.1000 56 50 1.1000 56 5.9000 6.1000 5.9000 87 85 0.0000 
58463 2025 3 9 0 1029.4000 1029.9000 1029.4000 1028.9000 2.8000 4.7000 69 69 2.6000 69 8.5000 8.5000 6.5000 79 79 0.0000 
58463 2025 3 9 3 1029.2000 1029.7000 1029.7000 1029.0000 3.7000 6.1000 97 112 3.4000 90 12.3000 12.4000 11.2000 58 57 0.0000 
58463 2025 3 9 6 1027.1000 1027.6000 1027.4000 1027.1000 4.4000 7.9000 124 130 4.3000 136 12.5000 13.1000 12.3000 59 55 0.0000 
58463 2025 3 9 9 1027.5000 1028.0000 1027.5000 1026.7000 3.9000 6.2000 122 115 3.1000 110 11.3000 11.3000 11.1000 68 67 0.0000 
58463 2025 3 9 12 1027.3000 1027.8000 1027.5000 1027.0000 2.5000 4.0000 91 93 1.4000 91 9.9000 9.9000 9.8000 87 85 0.5000 
58463 2025 3 9 15 1026.5000 1027.0000 1027.0000 1026.5000 2.5000 4.0000 111 95 1.8000 107 10.2000 10.3000 10.2000 90 90 0.0000 
58463 2025 3 9 18 1024.6000 1025.1000 1025.8000 1024.6000 1.1000 2.0000 77 75 1.4000 75 10.3000 10.3000 10.2000 91 91 0.0000 
58463 2025 3 9 21 1023.7000 1024.2000 1024.1000 1023.1000 1.4000 2.3000 80 109 1.0000 77 10.6000 10.6000 10.5000 89 89 0.0000 
58463 2025 3 10 0 1024.1000 1024.6000 1024.2000 1023.8000 2.2000 3.3000 114 136 0.4000 119 11.1000 11.1000 10.9000 91 90 0.0000 
58463 2025 3 10 3 1023.8000 1024.3000 1024.0000 1023.6000 2.6000 4.2000 131 159 2.1000 140 11.9000 12.0000 11.7000 89 89 0.0000 
58463 2025 3 10 6 1021.4000 1021.9000 1022.2000 1021.4000 1.9000 2.9000 190 147 1.6000 186 13.3000 13.5000 12.8000 72 70 0.0000 
58361 2025 3 23 9 1010.1000 1010.6000 1010.2000 1010.1000 2.6000 4.7000 231 273 1.4000 254 26.4000 27.7000 26.4000 20 17 0.0000 
58361 2025 3 23 12 1012.1000 1012.6000 1012.1000 1010.8000 3.9000 8.5000 297 296 2.4000 293 22.5000 24.3000 22.5000 37 26 0.0000 
58361 2025 3 23 15 1012.8000 1013.3000 1012.9000 1012.4000 2.2000 4.8000 359 43 0.4000 8 17.6000 18.3000 17.6000 67 60 0.0000 
58361 2025 3 23 18 1010.6000 1011.1000 1011.6000 1010.6000 0.9000 2.0000 260 248 1.1000 250 16.4000 16.4000 16.1000 76 76 0.3000 
58361 2025 3 23 21 1009.9000 1010.4000 1010.1000 1009.9000 1.6000 4.0000 182 213 0.8000 205 15.3000 15.7000 15.3000 75 73 0.0000 
58361 2025 3 24 0 1011.2000 1011.7000 1011.2000 1010.9000 1.2000 3.3000 243 207 0.7000 197 18.8000 18.8000 14.7000 62 62 0.0000 
58361 2025 3 24 3 1010.2000 1010.7000 1010.7000 1010.2000 3.2000 6.2000 258 286 2.5000 252 25.6000 25.6000 23.6000 29 28 0.0000 
58361 2025 3 24 6 1007.9000 1008.4000 1008.7000 1007.9000 3.8000 8.1000 238 251 4.2000 261 28.1000 28.5000 27.3000 17 17 0.0000 
58361 2025 3 24 9 1006.7000 1007.2000 1006.7000 1006.5000 3.1000 6.2000 249 263 2.6000 258 27.7000 28.7000 27.7000 16 14 0.0000 
58361 2025 3 24 12 1007.8000 1008.3000 1007.8000 1007.2000 0.7000 1.7000 273 999017 0.0000 249 19.6000 21.6000 19.6000 37 33 0.0000 
58361 2025 3 24 15 1008.4000 1008.9000 1008.9000 1008.4000 1.2000 2.1000 190 169 1.1000 188 18.7000 19.4000 18.4000 46 34 0.0000 
58361 2025 3 24 18 1006.7000 1007.2000 1007.5000 1006.7000 0.9000 1.7000 175 999017 0.2000 163 15.5000 16.1000 15.5000 67 64 0.0000 
58361 2025 3 24 21 1006.0000 1006.5000 1006.0000 1005.6000 0.5000 1.2000 100 205 0.5000 208 13.6000 14.2000 13.5000 76 74 0.0000 
58361 2025 3 25 0 1005.7000 1006.2000 1005.8000 1005.7000 1.4000 3.8000 223 198 1.5000 216 20.4000 20.4000 15.3000 47 46 0.0000 
58361 2025 3 25 3 1004.5000 1005.0000 1005.2000 1004.5000 3.5000 7.5000 229 230 2.9000 233 28.6000 28.7000 27.2000 20 20 0.0000 
58361 2025 3 25 6 1002.2000 1002.7000 1002.9000 1002.2000 3.3000 6.2000 262 241 2.4000 233 30.7000 31.0000 30.3000 13 12 0.0000 
58361 2025 3 25 9 1002.1000 1002.6000 1002.1000 1001.8000 2.6000 4.7000 283 281 2.2000 273 30.2000 31.0000 30.2000 11 10 0.0000 
58361 2025 3 25 12 1003.9000 1004.4000 1003.9000 1003.0000 0.3000 0.7000 171 999017 0.0000 180 20.0000 21.8000 20.0000 38 32 0.0000 
58361 2025 3 25 15 1004.7000 1005.2000 1004.7000 1004.6000 0.7000 1.5000 119 113 0.4000 112 17.6000 19.3000 17.6000 53 44 0.0000 
58361 2025 3 25 18 1004.0000 1004.5000 1004.3000 1004.0000 0.7000 1.4000 106 77 0.3000 113 16.4000 17.8000 16.4000 73 64 0.0000 
58361 2025 3 25 21 1003.1000 1003.6000 1003.3000 1003.1000 1.1000 2.0000 200 54 0.4000 184 15.0000 15.5000 15.0000 83 79 0.0000 
58361 2025 3 26 0 1003.1000 1003.6000 1003.4000 1003.1000 1.9000 4.7000 110 129 1.1000 138 21.1000 21.1000 17.3000 61 61 0.0000 
58361 2025 3 26 3 1001.8000 1002.3000 1002.8000 1001.8000 3.0000 6.1000 186 189 2.3000 172 28.6000 28.7000 26.2000 38 36 0.0000 
58361 2025 3 26 6 998.2000 998.7000 999.2000 998.2000 2.9000 5.2000 189 193 2.2000 182 31.1000 31.5000 30.9000 34 33 0.0000 
58361 2025 3 26 9 996.9000 997.4000 996.9000 996.6000 3.1000 5.6000 195 147 1.7000 182 28.5000 30.3000 28.4000 44 38 0.0000 
58361 2025 3 26 12 998.0000 998.5000 998.1000 997.4000 2.3000 5.5000 125 157 2.6000 134 21.9000 23.1000 21.9000 65 60 0.0000 
58361 2025 3 26 15 998.4000 998.9000 998.6000 998.4000 1.4000 3.2000 113 109 1.2000 124 20.4000 20.5000 20.3000 71 71 0.0000 
58361 2025 3 26 15 998.4000 998.9000 998.6000 998.4000 1.4000 3.2000 113 109 1.2000 124 20.4000 20.5000 20.3000 71 71 0.0000 
58361 2025 3 26 15 998.4000 998.9000 998.6000 998.4000 1.4000 3.2000 113 109 1.2000 124 20.4000 20.5000 20.3000 71 71 0.0000 
58361 2025 3 26 18 998.0000 998.5000 998.3000 997.8000 1.4000 2.6000 140 58 0.4000 135 20.2000 20.3000 20.0000 72 71 0.0000 
58361 2025 3 26 18 998.0000 998.5000 998.3000 997.8000 1.4000 2.6000 140 58 0.4000 135 20.2000 20.3000 20.0000 72 71 0.0000 
58361 2025 3 26 18 998.0000 998.5000 998.3000 997.8000 1.4000 2.6000 140 58 0.4000 135 20.2000 20.3000 20.0000 72 71 0.0000 
58361 2025 3 26 21 996.6000 997.1000 997.3000 995.5000 3.4000 7.3000 91 261 0.5000 343 21.0000 21.5000 20.3000 81 73 0.5000 
58361 2025 3 26 21 996.6000 997.1000 997.3000 995.5000 3.4000 7.3000 91 261 0.5000 343 21.0000 21.5000 20.3000 81 73 0.5000 
58361 2025 3 27 0 1000.9000 1001.4000 1000.9000 998.8000 2.4000 8.0000 286 284 4.7000 311 19.8000 19.8000 19.5000 89 89 4.1000 
58361 2025 3 27 0 1000.9000 1001.4000 1000.9000 998.8000 2.4000 8.0000 286 284 4.7000 311 19.8000 19.8000 19.5000 89 89 4.1000 
58361 2025 3 27 3 1003.2000 1003.7000 1003.2000 1002.6000 2.0000 5.4000 269 266 1.4000 268 19.8000 20.1000 19.8000 93 92 5.4000 
58361 2025 3 27 3 1003.2000 1003.7000 1003.2000 1002.6000 2.0000 5.4000 269 266 1.4000 268 19.8000 20.1000 19.8000 93 92 5.4000 
58361 2025 3 27 6 1005.5000 1006.0000 1005.5000 1004.5000 4.5000 10.5000 2 7 4.0000 7 15.1000 15.5000 15.0000 75 74 0.0000 
58361 2025 3 27 9 1009.7000 1010.2000 1009.7000 1007.8000 3.8000 7.8000 356 32 4.0000 14 13.8000 14.0000 13.7000 64 63 0.0000 
58361 2025 3 27 12 1014.0000 1014.6000 1014.0000 1012.4000 4.1000 10.5000 11 15 3.9000 29 12.6000 12.8000 12.6000 42 42 0.0000 
58361 2025 3 27 15 1017.7000 1018.3000 1017.8000 1016.9000 3.7000 7.1000 37 44 2.5000 12 12.4000 12.6000 12.4000 38 36 0.0000 
58361 2025 3 27 18 1019.1000 1019.7000 1019.3000 1018.9000 2.3000 5.9000 1 33 1.4000 18 9.2000 9.8000 9.2000 75 68 1.2000 
58361 2025 3 27 21 1020.1000 1020.7000 1020.3000 1019.7000 3.7000 7.3000 5 16 1.3000 3 8.4000 8.4000 8.2000 73 73 0.8000 
58361 2025 3 28 0 1021.6000 1022.2000 1021.9000 1020.9000 3.9000 7.8000 349 21 2.3000 357 9.0000 9.0000 8.5000 63 60 0.1000 
58361 2025 3 28 3 1022.5000 1023.1000 1022.7000 1022.1000 3.3000 7.0000 1 16 2.7000 355 10.1000 10.2000 9.6000 57 56 0.0000 
58361 2025 3 28 6 1021.5000 1022.1000 1022.0000 1021.5000 3.4000 6.3000 2 333 1.6000 355 10.2000 10.4000 10.2000 53 51 0.0000 
58361 2025 3 28 9 1021.5000 1022.1000 1021.5000 1021.2000 2.6000 5.6000 16 291 1.4000 12 9.7000 9.8000 9.6000 48 48 0.2000 
58361 2025 3 28 12 1025.3000 1025.9000 1025.3000 1023.9000 1.2000 2.7000 30 197 1.5000 11 6.0000 6.1000 5.8000 83 82 2.3000 
58361 2025 3 28 15 1026.2000 1026.8000 1026.5000 1026.0000 2.3000 4.7000 186 210 1.3000 198 6.1000 6.1000 6.1000 87 85 0.0000 
58361 2025 3 28 18 1025.5000 1026.1000 1026.4000 1025.5000 2.3000 4.6000 254 239 1.4000 250 6.4000 6.4000 6.3000 86 85 0.0000 
58361 2025 3 28 21 1024.1000 1024.7000 1024.8000 1024.1000 2.0000 3.7000 285 249 1.6000 242 6.7000 6.7000 6.6000 87 86 0.0000 
58361 2025 3 29 0 1027.4000 1028.0000 1027.4000 1025.9000 2.0000 5.2000 265 259 2.0000 264 8.0000 8.0000 7.4000 86 85 0.0000 
58361 2025 3 29 3 1027.7000 1028.3000 1028.1000 1027.4000 2.0000 4.9000 302 292 1.8000 338 10.5000 10.5000 9.6000 54 53 0.0000 
58361 2025 3 29 6 1026.9000 1027.5000 1027.5000 1026.9000 2.8000 7.0000 346 310 1.7000 6 11.1000 11.4000 11.0000 31 30 0.0000 
58362 2025 3 23 9 1009.6000 1010.6000 1009.6000 1009.5000 5.1000 7.6000 262 246 2.5000 255 25.6000 27.1000 25.6000 23 19 0.0000 
58362 2025 3 23 12 1011.8000 1012.8000 1011.8000 1010.5000 7.4000 15.3000 301 291 7.0000 306 20.6000 23.3000 20.6000 47 32 0.0000 
58362 2025 3 23 15 1012.0000 1013.0000 1012.3000 1011.8000 2.8000 4.3000 328 201 1.2000 330 16.2000 16.4000 16.1000 78 75 0.2000 
58362 2025 3 23 18 1009.8000 1010.8000 1010.5000 1009.8000 1.9000 2.9000 193 180 1.7000 193 16.8000 16.8000 16.4000 70 70 0.1000 
58362 2025 3 23 21 1009.2000 1010.2000 1009.2000 1009.0000 4.2000 6.9000 215 228 3.2000 215 16.0000 16.5000 16.0000 70 67 0.0000 
58362 2025 3 24 0 1010.4000 1011.4000 1010.4000 1010.0000 3.8000 5.9000 229 233 3.7000 221 18.0000 18.0000 16.3000 65 65 0.0000 
58362 2025 3 24 3 1009.3000 1010.3000 1009.8000 1009.3000 5.3000 7.9000 260 261 4.4000 253 25.2000 25.2000 23.0000 34 33 0.0000 
58362 2025 3 24 6 1007.2000 1008.2000 1007.8000 1007.2000 7.9000 11.4000 258 265 5.7000 260 27.5000 27.8000 26.9000 21 18 0.0000 
58362 2025 3 24 9 1005.7000 1006.7000 1005.7000 1005.5000 5.1000 8.6000 261 243 3.8000 261 27.5000 28.2000 27.5000 19 16 0.0000 
58362 2025 3 24 12 1007.1000 1008.1000 1007.1000 1006.5000 1.7000 1.9000 248 222 0.9000 246 20.4000 23.2000 20.4000 37 26 0.0000 
58362 2025 3 24 15 1007.6000 1008.6000 1007.9000 1007.6000 2.6000 4.1000 203 197 2.1000 191 20.7000 20.9000 19.8000 35 35 0.0000 
58362 2025 3 24 18 1006.0000 1007.0000 1006.6000 1006.0000 2.1000 2.8000 198 194 2.0000 192 19.3000 19.7000 19.2000 48 44 0.0000 
58362 2025 3 24 21 1004.9000 1005.9000 1005.0000 1004.8000 2.6000 3.3000 186 201 1.7000 187 17.0000 18.1000 16.6000 56 53 0.0000 
58362 2025 3 25 0 1005.0000 1006.0000 1005.1000 1004.9000 3.4000 5.5000 213 208 2.6000 212 21.0000 21.0000 17.6000 42 40 0.0000 
58362 2025 3 25 3 1003.7000 1004.7000 1004.5000 1003.7000 5.7000 9.0000 219 213 5.6000 227 27.9000 27.9000 26.5000 24 23 0.0000 
58362 2025 3 25 6 1001.5000 1002.5000 1002.1000 1001.5000 5.1000 9.0000 254 252 5.6000 257 30.4000 30.6000 29.5000 15 15 0.0000 
58362 2025 3 25 9 1001.4000 1002.4000 1001.4000 1001.0000 4.6000 6.9000 222 243 2.7000 229 29.8000 30.3000 29.8000 13 11 0.0000 
58362 2025 3 25 12 1003.1000 1004.1000 1003.1000 1002.6000 1.3000 1.3000 194 135 1.0000 197 19.9000 23.7000 19.9000 46 25 0.0000 
58362 2025 3 25 15 1004.1000 1005.1000 1004.1000 1003.7000 2.0000 2.6000 161 160 1.6000 161 19.5000 19.5000 17.0000 40 38 0.0000 
58362 2025 3 25 18 1003.1000 1004.1000 1003.6000 1003.1000 1.6000 2.1000 146 141 1.4000 145 17.5000 17.5000 16.0000 53 52 0.0000 
58362 2025 3 25 21 1002.5000 1003.5000 1002.5000 1002.2000 1.7000 2.1000 169 145 1.4000 173 15.5000 16.3000 15.4000 74 66 0.0000 
58362 2025 3 26 0 1002.1000 1003.1000 1002.5000 1002.1000 2.0000 3.2000 170 163 1.9000 166 23.5000 23.5000 18.2000 49 48 0.0000 
58362 2025 3 26 3 1000.9000 1001.9000 1001.7000 1000.9000 5.5000 8.4000 170 182 4.8000 180 29.6000 29.7000 28.9000 35 33 0.0000 
58362 2025 3 26 6 997.1000 998.1000 998.3000 997.1000 5.6000 9.5000 186 186 5.5000 187 32.7000 33.1000 32.3000 30 29 0.0000 
58362 2025 3 26 9 995.8000 996.8000 995.8000 995.4000 5.4000 7.5000 172 176 4.9000 173 30.6000 31.8000 30.6000 35 33 0.0000 
58362 2025 3 26 12 996.7000 997.7000 996.7000 996.3000 3.3000 4.8000 178 168 3.1000 172 24.9000 26.0000 24.8000 56 52 0.0000 
58362 2025 3 26 15 997.6000 998.6000 997.7000 997.5000 3.2000 5.2000 183 169 1.4000 180 22.2000 23.7000 22.2000 67 61 0.0000 
58362 2025 3 26 15 997.6000 998.6000 997.7000 997.5000 3.2000 5.2000 183 169 1.4000 180 22.2000 23.7000 22.2000 67 61 0.0000 
58362 2025 3 26 15 997.6000 998.6000 997.7000 997.5000 3.2000 5.2000 183 169 1.4000 180 22.2000 23.7000 22.2000 67 61 0.0000 
58362 2025 3 26 18 997.1000 998.1000 997.4000 996.9000 1.9000 2.5000 178 188 1.4000 175 22.2000 22.2000 21.7000 67 67 0.0000 
58362 2025 3 26 18 997.1000 998.1000 997.4000 996.9000 1.9000 2.5000 178 188 1.4000 175 22.2000 22.2000 21.7000 67 67 0.0000 
58362 2025 3 26 18 997.1000 998.1000 997.4000 996.9000 1.9000 2.5000 178 188 1.4000 175 22.2000 22.2000 21.7000 67 67 0.0000 
58362 2025 3 26 21 996.1000 997.1000 997.8000 995.1000 4.1000 5.3000 201 227 0.3000 196 21.4000 23.8000 21.4000 80 63 0.7000 
58362 2025 3 26 21 996.1000 997.1000 997.8000 995.1000 4.1000 5.3000 201 227 0.3000 196 21.4000 23.8000 21.4000 80 63 0.7000 
58362 2025 3 26 21 996.1000 997.1000 997.8000 995.1000 4.1000 5.3000 201 227 0.3000 196 21.4000 23.8000 21.4000 80 63 0.7000 
58362 2025 3 27 0 1000.0000 1001.0000 1000.4000 998.4000 5.0000 8.4000 309 335 2.7000 315 20.3000 20.3000 19.7000 86 85 4.6000 
58362 2025 3 27 0 1000.0000 1001.0000 1000.4000 998.4000 5.0000 8.4000 309 335 2.7000 315 20.3000 20.3000 19.7000 86 85 4.6000 
58362 2025 3 27 3 1004.6000 1005.6000 1004.6000 1002.7000 8.1000 11.8000 11 354 6.2000 357 13.5000 17.9000 13.5000 90 84 1.9000 
58362 2025 3 27 3 1004.6000 1005.6000 1004.6000 1002.7000 8.1000 11.8000 11 354 6.2000 357 13.5000 17.9000 13.5000 90 84 1.9000 
58362 2025 3 27 6 1005.9000 1006.9000 1005.9000 1005.4000 6.5000 11.5000 360 360 7.1000 360 13.0000 13.3000 13.0000 82 81 0.5000 
58362 2025 3 27 9 1010.3000 1011.3000 1010.3000 1007.7000 6.8000 10.3000 348 359 5.8000 12 12.5000 13.0000 12.5000 67 65 0.0000 
58362 2025 3 27 12 1014.1000 1015.1000 1014.1000 1012.8000 7.6000 13.2000 357 14 4.9000 15 11.9000 12.0000 11.8000 48 46 0.0000 
58362 2025 3 27 15 1017.9000 1018.9000 1017.9000 1016.1000 7.7000 13.9000 29 357 3.0000 22 11.3000 11.8000 11.3000 52 40 0.0000 
58362 2025 3 27 18 1019.2000 1020.2000 1019.3000 1018.6000 5.8000 9.2000 357 355 4.1000 360 8.3000 9.9000 8.3000 78 61 0.2000 
58362 2025 3 27 21 1020.3000 1021.3000 1020.3000 1019.3000 5.2000 8.7000 338 328 4.6000 342 7.8000 8.0000 7.7000 72 71 1.8000 
58362 2025 3 28 0 1021.4000 1022.4000 1022.0000 1020.4000 5.7000 8.9000 333 338 5.3000 332 8.2000 8.3000 8.1000 68 67 0.0000 
58362 2025 3 28 3 1022.0000 1023.0000 1022.5000 1021.5000 5.4000 8.7000 352 353 4.6000 343 9.3000 9.8000 9.0000 61 59 0.0000 
58362 2025 3 28 6 1021.2000 1022.2000 1021.6000 1021.2000 4.7000 7.1000 347 360 3.6000 339 9.6000 9.9000 9.6000 49 46 0.0000 
58362 2025 3 28 9 1021.2000 1022.2000 1021.2000 1020.4000 3.4000 5.0000 353 349 1.9000 349 10.0000 10.1000 9.8000 54 52 0.0000 
58362 2025 3 28 12 1024.5000 1025.5000 1024.5000 1023.2000 2.0000 2.7000 190 190 1.9000 193 6.4000 6.4000 6.0000 79 77 0.8000 
58362 2025 3 28 15 1025.5000 1026.5000 1025.6000 1025.0000 3.6000 6.1000 220 221 4.4000 222 6.8000 6.8000 6.8000 79 77 0.0000 
58362 2025 3 28 18 1024.6000 1025.6000 1025.3000 1024.6000 3.7000 6.0000 229 225 3.8000 225 7.0000 7.0000 6.8000 84 83 0.0000 
58362 2025 3 28 21 1023.6000 1024.6000 1024.0000 1023.4000 3.5000 5.4000 242 259 2.7000 243 7.4000 7.4000 7.3000 86 86 0.0000 
58362 2025 3 29 0 1026.6000 1027.7000 1026.6000 1025.4000 3.5000 5.6000 288 292 3.3000 284 8.8000 8.9000 8.3000 76 76 0.0000 
58362 2025 3 29 3 1027.1000 1028.1000 1027.5000 1027.0000 4.8000 7.2000 10 13 3.9000 335 10.7000 10.8000 10.5000 39 37 0.0000 
58362 2025 3 29 6 1026.3000 1027.3000 1026.9000 1026.3000 4.3000 6.2000 353 6 3.5000 349 10.6000 10.9000 10.6000 41 34 0.0000 
58365 2025 3 23 9 1009.9000 1010.6000 1009.9000 1009.8000 3.8000 5.8000 237 235 2.8000 231 24.9000 26.0000 24.9000 26 22 0.0000 
58365 2025 3 23 12 1012.4000 1013.1000 1012.4000 1011.0000 6.4000 11.2000 296 289 5.9000 292 20.1000 22.7000 20.1000 49 35 0.0000 
58365 2025 3 23 15 1012.1000 1012.8000 1012.6000 1012.1000 2.2000 4.1000 28 168 1.5000 34 16.1000 16.8000 16.1000 82 70 0.2000 
58365 2025 3 23 18 1010.1000 1010.8000 1010.8000 1010.1000 2.1000 3.3000 177 178 1.5000 176 15.9000 16.1000 15.9000 78 78 0.1000 
58365 2025 3 23 21 1009.5000 1010.2000 1009.6000 1009.4000 1.8000 3.0000 194 167 1.5000 199 13.1000 13.9000 13.1000 85 80 0.0000 
58365 2025 3 24 0 1010.7000 1011.4000 1010.7000 1010.4000 2.3000 4.3000 219 213 2.4000 216 17.8000 17.8000 14.0000 67 67 0.0000 
58365 2025 3 24 3 1009.7000 1010.4000 1010.2000 1009.7000 3.8000 6.1000 210 227 3.7000 241 24.2000 24.2000 22.3000 40 39 0.0000 
58365 2025 3 24 6 1007.4000 1008.1000 1008.1000 1007.4000 5.4000 8.7000 224 228 5.7000 228 27.1000 27.2000 26.5000 22 21 0.0000 
58365 2025 3 24 9 1006.0000 1006.7000 1006.0000 1005.7000 4.1000 7.2000 228 226 3.2000 241 27.2000 28.2000 27.2000 19 17 0.0000 
58365 2025 3 24 12 1007.4000 1008.1000 1007.4000 1006.6000 1.0000 1.6000 144 144 1.3000 252 19.6000 21.9000 19.6000 41 31 0.0000 
58365 2025 3 24 15 1007.9000 1008.6000 1008.1000 1007.7000 2.3000 4.4000 137 130 1.6000 128 19.1000 19.3000 18.4000 43 42 0.0000 
58365 2025 3 24 18 1006.3000 1007.0000 1006.9000 1006.3000 1.7000 2.4000 148 158 0.9000 147 15.6000 17.4000 15.6000 55 46 0.0000 
58365 2025 3 24 21 1005.2000 1005.9000 1005.2000 1005.1000 1.7000 2.4000 149 139 1.0000 147 14.0000 15.6000 14.0000 73 63 0.0000 
58365 2025 3 25 0 1005.2000 1005.9000 1005.3000 1005.1000 2.0000 2.9000 162 184 2.1000 186 19.9000 19.9000 16.3000 50 50 0.0000 
58365 2025 3 25 3 1004.1000 1004.8000 1004.8000 1004.1000 5.1000 8.4000 217 229 4.6000 217 27.0000 27.1000 25.9000 25 23 0.0000 
58365 2025 3 25 6 1001.8000 1002.5000 1002.4000 1001.8000 4.2000 6.9000 227 242 3.0000 242 29.7000 29.8000 29.0000 19 18 0.0000 
58365 2025 3 25 9 1001.6000 1002.3000 1001.6000 1001.3000 2.8000 4.7000 220 205 2.4000 220 29.3000 30.2000 29.3000 16 14 0.0000 
58365 2025 3 25 12 1003.3000 1004.0000 1003.3000 1002.7000 1.2000 1.5000 141 153 0.6000 129 21.0000 23.7000 21.0000 41 26 0.0000 
58365 2025 3 25 15 1004.2000 1004.9000 1004.2000 1004.0000 1.9000 3.2000 142 140 2.0000 141 20.7000 20.7000 19.1000 36 36 0.0000 
58365 2025 3 25 18 1003.3000 1004.0000 1003.8000 1003.3000 2.2000 3.1000 147 163 1.7000 152 19.0000 19.3000 18.8000 51 44 0.0000 
58365 2025 3 25 21 1002.8000 1003.5000 1002.8000 1002.3000 2.2000 3.2000 139 202 1.1000 148 16.3000 17.6000 16.3000 72 65 0.0000 
58365 2025 3 26 0 1002.4000 1003.1000 1002.6000 1002.4000 2.5000 4.0000 157 155 2.6000 153 22.1000 22.1000 18.6000 54 54 0.0000 
58365 2025 3 26 3 1001.0000 1001.7000 1001.9000 1001.0000 4.7000 7.3000 187 177 5.0000 184 29.3000 29.3000 28.0000 37 36 0.0000 
58365 2025 3 26 6 997.2000 997.9000 998.4000 997.2000 5.1000 8.2000 192 196 5.7000 186 32.4000 32.8000 31.9000 31 31 0.0000 
58365 2025 3 26 9 996.0000 996.7000 996.0000 995.6000 4.8000 7.8000 164 176 3.3000 163 30.4000 31.5000 30.4000 37 34 0.0000 
58365 2025 3 26 12 997.0000 997.7000 997.0000 996.4000 3.0000 5.1000 159 150 2.5000 158 24.5000 26.2000 24.5000 57 51 0.0000 
58365 2025 3 26 15 997.7000 998.4000 997.9000 997.7000 2.3000 3.2000 151 147 2.1000 153 21.3000 22.3000 21.3000 69 65 0.0000 
58365 2025 3 26 15 997.7000 998.4000 997.9000 997.7000 2.3000 3.2000 151 147 2.1000 153 21.3000 22.3000 21.3000 69 65 0.0000 
58365 2025 3 26 15 997.7000 998.4000 997.9000 997.7000 2.3000 3.2000 151 147 2.1000 153 21.3000 22.3000 21.3000 69 65 0.0000 
58365 2025 3 26 18 997.3000 998.0000 997.6000 997.3000 2.0000 3.3000 151 153 1.4000 158 21.4000 21.4000 21.1000 70 69 0.0000 
